YEAR,MO,DY,HR,Irradiance,Temperature,Pressure,Relative Humidity,Wind Speed,Column E X 50,SOLAR(KWhr),WIND(KWhr),S+W(KWhr)
2021,7,1,13,638.95,32.2,99.8,62.12,4.02,31947.5,47.92125,0.804,48.72525
2021,7,1,14,436.39,32.17,99.76,62.38,4.21,21819.5,32.72925,0.842,33.57125
2021,7,1,15,277.9,31.99,99.75,63.44,4.14,13895,20.8425,0.828,21.6705
2021,7,1,16,102.04,31.53,99.76,66.44,3.97,5102,7.653,0.794,8.447
2021,7,1,17,37.36,30.4,99.8,75.25,3.53,1868,2.802,0.706,3.508
2021,7,1,18,0,29.35,99.86,82.12,3.7,0,0,0.74,0.74
2021,7,1,19,0,28.94,99.93,85.19,3.99,0,0,0.798,0.798
2021,7,1,20,0,28.61,99.98,87.62,4.17,0,0,0.834,0.834
2021,7,1,21,0,28.38,100.02,89.19,4.28,0,0,0.856,0.856
2021,7,1,22,0,28.17,100.03,89.94,4.43,0,0,0.886,0.886
2021,7,1,23,0,27.92,99.98,90.25,4.62,0,0,0.924,0.924
2021,7,2,0,0,27.64,99.91,90.69,4.64,0,0,0.928,0.928
2021,7,2,1,0,27.38,99.84,90.75,4.76,0,0,0.952,0.952
2021,7,2,2,0,27.17,99.79,91.12,4.71,0,0,0.942,0.942
2021,7,2,3,0,27.02,99.79,91.56,4.4,0,0,0.88,0.88
2021,7,2,4,0,26.91,99.83,92.06,3.84,0,0,0.768,0.768
2021,7,2,5,17.41,26.94,99.9,91.75,3.48,870.5,1.30575,0.696,2.00175
2021,7,2,6,147.05,27.41,99.99,88.56,3.72,7352.5,11.02875,0.744,11.77275
2021,7,2,7,357.4,28.05,100.06,84.62,3.51,17870,26.805,0.702,27.507
2021,7,2,8,567.12,28.98,100.11,78.31,3.23,28356,42.534,0.646,43.18
2021,7,2,9,740.23,30.01,100.11,71.25,2.97,37011.5,55.51725,0.594,56.11125
2021,7,2,10,853.19,30.97,100.07,66.12,2.46,42659.5,63.98925,0.492,64.48125
2021,7,2,11,904.52,31.6,100.01,64.31,1.77,45226,67.839,0.354,68.193
2021,7,2,12,886.24,32.04,99.95,61.56,1.19,44312,66.468,0.238,66.706
2021,7,2,13,750.25,32.16,99.92,61.38,1.29,37512.5,56.26875,0.258,56.52675
2021,7,2,14,537.33,31.81,99.9,63.25,1.71,26866.5,40.29975,0.342,40.64175
2021,7,2,15,322.62,31.36,99.9,65.62,1.64,16131,24.1965,0.328,24.5245
2021,7,2,16,112.48,30.9,99.92,69.38,1.41,5624,8.436,0.282,8.718
2021,7,2,17,42.05,30.2,99.99,74.81,1.52,2102.5,3.15375,0.304,3.45775
2021,7,2,18,0,29.47,100.06,80.81,1.6,0,0,0.32,0.32
2021,7,2,19,0,29.12,100.13,83.56,1.67,0,0,0.334,0.334
2021,7,2,20,0,28.81,100.19,85.44,1.77,0,0,0.354,0.354
2021,7,2,21,0,28.53,100.23,87.44,1.78,0,0,0.356,0.356
2021,7,2,22,0,28.23,100.23,89.62,1.71,0,0,0.342,0.342
2021,7,2,23,0,27.94,100.19,91.25,1.57,0,0,0.314,0.314
2021,7,3,0,0,27.72,100.11,92.38,1.33,0,0,0.266,0.266
2021,7,3,1,0,27.6,100.04,92.62,1.12,0,0,0.224,0.224
2021,7,3,2,0,27.55,100.01,91.88,1.13,0,0,0.226,0.226
2021,7,3,3,0,27.44,100,91.88,1.25,0,0,0.25,0.25
2021,7,3,4,0,27.27,100.02,92.62,1.6,0,0,0.32,0.32
2021,7,3,5,13.24,27.22,100.07,93.06,1.88,662,0.993,0.376,1.369
2021,7,3,6,91.3,27.71,100.14,89.56,2.44,4565,6.8475,0.488,7.3355
2021,7,3,7,229.41,28.14,100.21,86.56,2.51,11470.5,17.20575,0.502,17.70775
2021,7,3,8,429.19,28.73,100.27,82.62,2.35,21459.5,32.18925,0.47,32.65925
2021,7,3,9,592.98,29.38,100.28,78.19,2.2,29649,44.4735,0.44,44.9135
2021,7,3,10,704.76,30.01,100.23,73.69,2.18,35238,52.857,0.436,53.293
2021,7,3,11,661.91,30.58,100.14,69.69,2.11,33095.5,49.64325,0.422,50.06525
2021,7,3,12,720.02,30.95,100.07,66.88,2.1,36001,54.0015,0.42,54.4215
2021,7,3,13,743.67,31.15,99.99,65.19,2.06,37183.5,55.77525,0.412,56.18725
2021,7,3,14,563.58,31.2,99.94,64.69,1.99,28179,42.2685,0.398,42.6665
2021,7,3,15,365.1,31.13,99.91,64.94,2.01,18255,27.3825,0.402,27.7845
2021,7,3,16,205.73,30.84,99.91,67.44,2.07,10286.5,15.42975,0.414,15.84375
2021,7,3,17,65.85,30.11,99.94,74.19,2,3292.5,4.93875,0.4,5.33875
2021,7,3,18,0,29.16,100,81.19,2.08,0,0,0.416,0.416
2021,7,3,19,0,28.73,100.06,82.88,2.38,0,0,0.476,0.476
2021,7,3,20,0,28.37,100.1,84.19,2.7,0,0,0.54,0.54
2021,7,3,21,0,28.04,100.12,85.25,3.13,0,0,0.626,0.626
2021,7,3,22,0,27.79,100.09,86.06,3.58,0,0,0.716,0.716
2021,7,3,23,0,27.55,100.04,87,3.98,0,0,0.796,0.796
2021,7,4,0,0,27.33,99.98,87.94,4.33,0,0,0.866,0.866
2021,7,4,1,0,27.11,99.94,89.06,4.26,0,0,0.852,0.852
2021,7,4,2,0,26.86,99.94,90.44,3.92,0,0,0.784,0.784
2021,7,4,3,0,26.65,99.97,91.19,3.63,0,0,0.726,0.726
2021,7,4,4,0,26.46,100.04,91.69,3.34,0,0,0.668,0.668
2021,7,4,5,16.23,26.37,100.1,91.69,3.17,811.5,1.21725,0.634,1.85125
2021,7,4,6,122.58,26.73,100.17,87.69,3.52,6129,9.1935,0.704,9.8975
2021,7,4,7,299.39,27.37,100.22,82.62,3.38,14969.5,22.45425,0.676,23.13025
2021,7,4,8,507.1,28.53,100.24,74.94,3.16,25355,38.0325,0.632,38.6645
2021,7,4,9,599.3,29.66,100.22,68.44,2.84,29965,44.9475,0.568,45.5155
2021,7,4,10,741.96,30.46,100.19,64.62,2.45,37098,55.647,0.49,56.137
2021,7,4,11,693.61,30.87,100.12,62.81,2.34,34680.5,52.02075,0.468,52.48875
2021,7,4,12,689.62,30.98,100.04,62.19,2.44,34481,51.7215,0.488,52.2095
2021,7,4,13,624.49,31.01,99.96,62,2.56,31224.5,46.83675,0.512,47.34875
2021,7,4,14,535.81,30.95,99.91,62.38,2.7,26790.5,40.18575,0.54,40.72575
2021,7,4,15,399.64,30.75,99.9,63.38,2.69,19982,29.973,0.538,30.511
2021,7,4,16,223.07,30.42,99.92,65.88,2.36,11153.5,16.73025,0.472,17.20225
2021,7,4,17,64.87,29.58,99.97,72.88,1.87,3243.5,4.86525,0.374,5.23925
2021,7,4,18,0,28.72,100.04,80.31,1.79,0,0,0.358,0.358
2021,7,4,19,0,28.37,100.09,81.44,2.02,0,0,0.404,0.404
2021,7,4,20,0,28,100.13,82.5,2.32,0,0,0.464,0.464
2021,7,4,21,0,27.64,100.15,83.75,2.62,0,0,0.524,0.524
2021,7,4,22,0,27.32,100.13,84.81,3.01,0,0,0.602,0.602
2021,7,4,23,0,26.99,100.06,85.75,3.49,0,0,0.698,0.698
2021,7,5,0,0,26.64,99.99,86.88,3.89,0,0,0.778,0.778
2021,7,5,1,0,26.33,99.94,88.12,4.1,0,0,0.82,0.82
2021,7,5,2,0,26.1,99.91,88.81,4.32,0,0,0.864,0.864
2021,7,5,3,0,25.87,99.9,89.31,4.34,0,0,0.868,0.868
2021,7,5,4,0,25.64,99.93,89.94,4.03,0,0,0.806,0.806
2021,7,5,5,17.33,25.58,99.96,89.88,4.05,866.5,1.29975,0.81,2.10975
2021,7,5,6,166.59,26.15,100.02,86.81,4.49,8329.5,12.49425,0.898,13.39225
2021,7,5,7,388.95,27.36,100.07,80.5,4.21,19447.5,29.17125,0.842,30.01325
2021,7,5,8,589.71,29.62,100.1,68,4.66,29485.5,44.22825,0.932,45.16025
2021,7,5,9,767.41,31.2,100.08,60.94,4.11,38370.5,57.55575,0.822,58.37775
2021,7,5,10,880.62,32.12,100.03,58.06,2.93,44031,66.0465,0.586,66.6325
2021,7,5,11,928.45,32.65,99.96,57.62,1.87,46422.5,69.63375,0.374,70.00775
2021,7,5,12,929.7,33.07,99.88,54.81,1.16,46485,69.7275,0.232,69.9595
2021,7,5,13,839.42,33.28,99.81,52.44,0.57,41971,62.9565,0.114,63.0705
2021,7,5,14,620.05,33.24,99.76,52.69,0.34,31002.5,46.50375,0.068,46.57175
2021,7,5,15,455.2,32.85,99.76,55.19,0.69,22760,34.14,0.138,34.278
2021,7,5,16,260.79,32.35,99.8,58.88,1.3,13039.5,19.55925,0.26,19.81925
2021,7,5,17,76.75,31.48,99.85,65.69,1.82,3837.5,5.75625,0.364,6.12025
2021,7,5,18,0,30.1,99.91,75.5,2.5,0,0,0.5,0.5
2021,7,5,19,0,29.39,99.94,77.5,3.1,0,0,0.62,0.62
2021,7,5,20,0,28.82,99.97,80.5,3.35,0,0,0.67,0.67
2021,7,5,21,0,28.38,99.99,83.12,3.57,0,0,0.714,0.714
2021,7,5,22,0,28.04,99.98,85.31,3.73,0,0,0.746,0.746
2021,7,5,23,0,27.75,99.94,87.25,3.7,0,0,0.74,0.74
2021,7,6,0,0,27.55,99.88,88.56,3.73,0,0,0.746,0.746
2021,7,6,1,0,27.43,99.84,89.44,3.82,0,0,0.764,0.764
2021,7,6,2,0,27.33,99.82,90.06,3.8,0,0,0.76,0.76
2021,7,6,3,0,27.26,99.84,90.75,3.7,0,0,0.74,0.74
2021,7,6,4,0,27.16,99.87,91.31,3.46,0,0,0.692,0.692
2021,7,6,5,16.66,27.15,99.9,91.25,3.38,833,1.2495,0.676,1.9255
2021,7,6,6,142.7,27.64,99.96,87.94,4.03,7135,10.7025,0.806,11.5085
2021,7,6,7,369.77,28.29,99.99,82.12,4.3,18488.5,27.73275,0.86,28.59275
2021,7,6,8,576.37,29.3,100.01,74.94,4.23,28818.5,43.22775,0.846,44.07375
2021,7,6,9,737.32,30.47,99.98,68.69,3.72,36866,55.299,0.744,56.043
2021,7,6,10,866.12,31.47,99.92,63.62,3.07,43306,64.959,0.614,65.573
2021,7,6,11,878.78,32.23,99.85,60.12,2.41,43939,65.9085,0.482,66.3905
2021,7,6,12,831.53,32.7,99.78,58.38,2.03,41576.5,62.36475,0.406,62.77075
2021,7,6,13,741.96,32.88,99.72,57.44,1.98,37098,55.647,0.396,56.043
2021,7,6,14,599.08,32.77,99.69,57.31,2.35,29954,44.931,0.47,45.401
2021,7,6,15,388.16,32.19,99.69,59.56,3.01,19408,29.112,0.602,29.714
2021,7,6,16,212.23,31.42,99.71,64.38,3.68,10611.5,15.91725,0.736,16.65325
2021,7,6,17,62.71,30.25,99.76,72.19,4.34,3135.5,4.70325,0.868,5.57125
2021,7,6,18,0,29.26,99.82,78,5.09,0,0,1.018,1.018
2021,7,6,19,0,28.75,99.88,82,5.47,0,0,1.094,1.094
2021,7,6,20,0,28.41,99.93,84.81,5.35,0,0,1.07,1.07
2021,7,6,21,0,28.17,99.97,86.38,5.04,0,0,1.008,1.008
2021,7,6,22,0,27.98,99.96,87.31,4.7,0,0,0.94,0.94
2021,7,6,23,0,27.77,99.92,88.06,4.38,0,0,0.876,0.876
2021,7,7,0,0,27.6,99.85,88.56,4.2,0,0,0.84,0.84
2021,7,7,1,0,27.44,99.79,89,4.13,0,0,0.826,0.826
2021,7,7,2,0,27.26,99.77,89.56,4.06,0,0,0.812,0.812
2021,7,7,3,0,27.09,99.77,90.19,3.83,0,0,0.766,0.766
2021,7,7,4,0,26.9,99.78,90.88,3.63,0,0,0.726,0.726
2021,7,7,5,15.84,26.88,99.83,90.5,3.73,792,1.188,0.746,1.934
2021,7,7,6,148.34,27.3,99.89,87.44,4.34,7417,11.1255,0.868,11.9935
2021,7,7,7,349.63,27.97,99.94,81.69,4.86,17481.5,26.22225,0.972,27.19425
2021,7,7,8,548.41,28.79,100,75.81,4.85,27420.5,41.13075,0.97,42.10075
2021,7,7,9,732.78,29.72,100.01,70.25,4.37,36639,54.9585,0.874,55.8325
2021,7,7,10,829.91,30.58,99.99,65.75,3.98,41495.5,62.24325,0.796,63.03925
2021,7,7,11,820.88,31.33,99.93,62.19,3.62,41044,61.566,0.724,62.29
2021,7,7,12,803.28,31.74,99.87,60.19,3.27,40164,60.246,0.654,60.9
2021,7,7,13,731.95,31.87,99.79,59.5,3.04,36597.5,54.89625,0.608,55.50425
2021,7,7,14,508.42,31.72,99.75,60.06,3.04,25421,38.1315,0.608,38.7395
2021,7,7,15,334.45,31.59,99.73,60.81,3.2,16722.5,25.08375,0.64,25.72375
2021,7,7,16,186.58,31.26,99.74,63.31,3.1,9329,13.9935,0.62,14.6135
2021,7,7,17,50.36,30.37,99.77,71.88,2.66,2518,3.777,0.532,4.309
2021,7,7,18,0,29.52,99.8,78.12,2.52,0,0,0.504,0.504
2021,7,7,19,0,29.26,99.85,80.12,2.51,0,0,0.502,0.502
2021,7,7,20,0,28.96,99.91,82.31,2.57,0,0,0.514,0.514
2021,7,7,21,0,28.67,99.97,84.38,2.62,0,0,0.524,0.524
2021,7,7,22,0,28.39,100,86.06,2.69,0,0,0.538,0.538
2021,7,7,23,0,28.13,99.99,87.06,2.86,0,0,0.572,0.572
2021,7,8,0,0,27.9,99.97,87.06,3.28,0,0,0.656,0.656
2021,7,8,1,0,27.62,99.9,86.44,4.07,0,0,0.814,0.814
2021,7,8,2,0,27.26,99.85,86.5,4.31,0,0,0.862,0.862
2021,7,8,3,0,26.95,99.84,87,4.08,0,0,0.816,0.816
2021,7,8,4,0,26.74,99.85,86.94,3.9,0,0,0.78,0.78
2021,7,8,5,16.57,26.69,99.88,85.94,3.85,828.5,1.24275,0.77,2.01275
2021,7,8,6,162.48,27.18,99.94,81.75,4.29,8124,12.186,0.858,13.044
2021,7,8,7,379.91,27.82,99.99,77.94,4.01,18995.5,28.49325,0.802,29.29525
2021,7,8,8,573.76,28.96,100.03,71.69,3.79,28688,43.032,0.758,43.79
2021,7,8,9,763.11,30.04,100.03,66.12,3.76,38155.5,57.23325,0.752,57.98525
2021,7,8,10,876.78,30.8,100,62.62,3.92,43839,65.7585,0.784,66.5425
2021,7,8,11,905.56,31.38,99.94,60.75,3.99,45278,67.917,0.798,68.715
2021,7,8,12,896.66,31.59,99.88,60.81,3.92,44833,67.2495,0.784,68.0335
2021,7,8,13,822.41,31.43,99.82,62.12,3.8,41120.5,61.68075,0.76,62.44075
2021,7,8,14,622.55,31.05,99.77,64.75,3.27,31127.5,46.69125,0.654,47.34525
2021,7,8,15,437.61,30.7,99.73,67.19,2.7,21880.5,32.82075,0.54,33.36075
2021,7,8,16,238.98,30.2,99.73,69.88,2.5,11949,17.9235,0.5,18.4235
2021,7,8,17,68.11,29.26,99.77,76.75,2.4,3405.5,5.10825,0.48,5.58825
2021,7,8,18,0,28.25,99.82,82.94,2.6,0,0,0.52,0.52
2021,7,8,19,0,27.79,99.87,83.88,2.73,0,0,0.546,0.546
2021,7,8,20,0,27.46,99.91,84.94,2.64,0,0,0.528,0.528
2021,7,8,21,0,27.22,99.92,85.44,2.57,0,0,0.514,0.514
2021,7,8,22,0,27,99.9,85.94,2.61,0,0,0.522,0.522
2021,7,8,23,0,26.78,99.87,86.75,2.74,0,0,0.548,0.548
2021,7,9,0,0,26.6,99.81,87.75,2.94,0,0,0.588,0.588
2021,7,9,1,0,26.45,99.74,89.12,3.19,0,0,0.638,0.638
2021,7,9,2,0,26.37,99.7,90.69,3.34,0,0,0.668,0.668
2021,7,9,3,0,26.3,99.68,92.25,3.32,0,0,0.664,0.664
2021,7,9,4,0,26.23,99.67,93.06,3.17,0,0,0.634,0.634
2021,7,9,5,9.75,26.17,99.71,93.38,2.97,487.5,0.73125,0.594,1.32525
2021,7,9,6,33.55,26.59,99.79,90.44,3.42,1677.5,2.51625,0.684,3.20025
2021,7,9,7,139.12,26.9,99.86,87.88,3.73,6956,10.434,0.746,11.18
2021,7,9,8,282.49,27.76,99.92,82.88,4.04,14124.5,21.18675,0.808,21.99475
2021,7,9,9,460.98,29.12,99.91,75.06,4.27,23049,34.5735,0.854,35.4275
2021,7,9,10,585.55,30.31,99.85,69,3.91,29277.5,43.91625,0.782,44.69825
2021,7,9,11,700.84,31.01,99.75,65.88,3.39,35042,52.563,0.678,53.241
2021,7,9,12,607.24,31.45,99.65,64.06,2.85,30362,45.543,0.57,46.113
2021,7,9,13,597.52,31.67,99.58,64.12,2.35,29876,44.814,0.47,45.284
2021,7,9,14,493.27,31.73,99.54,64.56,2.27,24663.5,36.99525,0.454,37.44925
2021,7,9,15,347.87,31.65,99.53,65.12,2.57,17393.5,26.09025,0.514,26.60425
2021,7,9,16,226.6,31.29,99.54,67.69,2.86,11330,16.995,0.572,17.567
2021,7,9,17,62.6,30.16,99.6,75.38,2.72,3130,4.695,0.544,5.239
2021,7,9,18,0,29.16,99.68,79.5,3.4,0,0,0.68,0.68
2021,7,9,19,0,28.74,99.74,81.31,4.14,0,0,0.828,0.828
2021,7,9,20,0,28.39,99.8,83.94,4.67,0,0,0.934,0.934
2021,7,9,21,0,28.07,99.83,86.38,5.12,0,0,1.024,1.024
2021,7,9,22,0,27.76,99.83,88.06,5.42,0,0,1.084,1.084
2021,7,9,23,0,27.37,99.77,89.25,5.4,0,0,1.08,1.08
2021,7,10,0,0,26.9,99.66,90.56,5.04,0,0,1.008,1.008
2021,7,10,1,0,26.57,99.59,91.38,4.79,0,0,0.958,0.958
2021,7,10,2,0,26.33,99.56,91.31,4.68,0,0,0.936,0.936
2021,7,10,3,0,26.06,99.57,91.38,4.43,0,0,0.886,0.886
2021,7,10,4,0,25.81,99.6,91.31,4.06,0,0,0.812,0.812
2021,7,10,5,9.61,25.68,99.65,90.75,3.58,480.5,0.72075,0.716,1.43675
2021,7,10,6,35.16,26.12,99.71,87.12,3.61,1758,2.637,0.722,3.359
2021,7,10,7,149.59,26.7,99.78,82.81,3.61,7479.5,11.21925,0.722,11.94125
2021,7,10,8,243.73,27.44,99.83,76.94,4.1,12186.5,18.27975,0.82,19.09975
2021,7,10,9,430.91,28.04,99.83,72.56,4.38,21545.5,32.31825,0.876,33.19425
2021,7,10,10,494.67,28.62,99.79,69.25,4.53,24733.5,37.10025,0.906,38.00625
2021,7,10,11,468.28,29.26,99.71,66.06,4.73,23414,35.121,0.946,36.067
2021,7,10,12,361.24,29.91,99.61,63,4.83,18062,27.093,0.966,28.059
2021,7,10,13,426.99,30.51,99.54,60.25,4.68,21349.5,32.02425,0.936,32.96025
2021,7,10,14,391.7,30.78,99.5,58.88,4.27,19585,29.3775,0.854,30.2315
2021,7,10,15,274.65,30.65,99.51,59.44,3.58,13732.5,20.59875,0.716,21.31475
2021,7,10,16,147.77,30.03,99.55,63.81,2.91,7388.5,11.08275,0.582,11.66475
2021,7,10,17,39.95,28.98,99.62,73.19,2.43,1997.5,2.99625,0.486,3.48225
2021,7,10,18,0,28.1,99.7,79.06,2.38,0,0,0.476,0.476
2021,7,10,19,0,27.8,99.77,80.88,2.52,0,0,0.504,0.504
2021,7,10,20,0,27.51,99.81,82.62,2.84,0,0,0.568,0.568
2021,7,10,21,0,27.21,99.83,84.25,3.39,0,0,0.678,0.678
2021,7,10,22,0,26.89,99.8,85.5,4.15,0,0,0.83,0.83
2021,7,10,23,0,26.55,99.73,86.06,5.03,0,0,1.006,1.006
2021,7,11,0,0,26.1,99.65,86.75,5.23,0,0,1.046,1.046
2021,7,11,1,0,25.62,99.61,86.75,4.99,0,0,0.998,0.998
2021,7,11,2,0,25.17,99.61,86,4.64,0,0,0.928,0.928
2021,7,11,3,0,24.83,99.63,85.44,4.49,0,0,0.898,0.898
2021,7,11,4,0,24.52,99.66,85.38,4.49,0,0,0.898,0.898
2021,7,11,5,12.54,24.45,99.71,84.56,4.66,627,0.9405,0.932,1.8725
2021,7,11,6,74.48,25.31,99.78,79.5,5.18,3724,5.586,1.036,6.622
2021,7,11,7,219.92,26.73,99.83,72.06,5.52,10996,16.494,1.104,17.598
2021,7,11,8,368.56,28.13,99.86,66,5.9,18428,27.642,1.18,28.822
2021,7,11,9,459.87,29.29,99.85,62.12,5.89,22993.5,34.49025,1.178,35.66825
2021,7,11,10,520.79,30.21,99.8,59.62,5.64,26039.5,39.05925,1.128,40.18725
2021,7,11,11,543.98,30.73,99.74,58.62,5.06,27199,40.7985,1.012,41.8105
2021,7,11,12,503.47,30.77,99.66,59.12,4.38,25173.5,37.76025,0.876,38.63625
2021,7,11,13,490.79,30.51,99.57,60.81,3.82,24539.5,36.80925,0.764,37.57325
2021,7,11,14,259.83,30.38,99.51,62.06,3.31,12991.5,19.48725,0.662,20.14925
2021,7,11,15,155.1,30.02,99.5,64.69,2.92,7755,11.6325,0.584,12.2165
2021,7,11,16,91.8,29.3,99.54,69.94,2.84,4590,6.885,0.568,7.453
2021,7,11,17,34.12,28.36,99.61,77,2.89,1706,2.559,0.578,3.137
2021,7,11,18,0,27.55,99.68,83.19,2.98,0,0,0.596,0.596
2021,7,11,19,0,27.13,99.74,85.56,3.34,0,0,0.668,0.668
2021,7,11,20,0,26.83,99.8,87.62,3.56,0,0,0.712,0.712
2021,7,11,21,0,26.59,99.83,89.19,3.75,0,0,0.75,0.75
2021,7,11,22,0,26.42,99.83,89.81,4.11,0,0,0.822,0.822
2021,7,11,23,0,26.24,99.79,89.06,4.51,0,0,0.902,0.902
2021,7,12,0,0,25.95,99.73,86.56,4.9,0,0,0.98,0.98
2021,7,12,1,0,25.58,99.67,84.75,5.08,0,0,1.016,1.016
2021,7,12,2,0,25.2,99.65,84.62,4.95,0,0,0.99,0.99
2021,7,12,3,0,24.9,99.67,85.31,4.87,0,0,0.974,0.974
2021,7,12,4,0,24.72,99.7,86.19,4.9,0,0,0.98,0.98
2021,7,12,5,14.42,24.7,99.74,86.56,5.03,721,1.0815,1.006,2.0875
2021,7,12,6,112.86,25.11,99.81,85.06,5.35,5643,8.4645,1.07,9.5345
2021,7,12,7,297.63,25.72,99.88,82.5,5.41,14881.5,22.32225,1.082,23.40425
2021,7,12,8,445.52,26.52,99.92,78.25,5.78,22276,33.414,1.156,34.57
2021,7,12,9,563.04,27.47,99.91,74.12,6.23,28152,42.228,1.246,43.474
2021,7,12,10,585.94,28.54,99.85,69.62,6.66,29297,43.9455,1.332,45.2775
2021,7,12,11,624.62,29.59,99.78,64.94,6.64,31231,46.8465,1.328,48.1745
2021,7,12,12,561.89,30.44,99.7,60.88,6.43,28094.5,42.14175,1.286,43.42775
2021,7,12,13,512.36,30.85,99.61,58.5,6.2,25618,38.427,1.24,39.667
2021,7,12,14,427.83,30.91,99.55,57.94,5.8,21391.5,32.08725,1.16,33.24725
2021,7,12,15,325.63,30.69,99.53,59.44,5.03,16281.5,24.42225,1.006,25.42825
2021,7,12,16,174.36,30.11,99.54,64.38,3.76,8718,13.077,0.752,13.829
2021,7,12,17,46.84,29.11,99.59,72.19,2.84,2342,3.513,0.568,4.081
2021,7,12,18,0,28.29,99.64,74.81,2.83,0,0,0.566,0.566
2021,7,12,19,0,27.92,99.71,75.25,2.86,0,0,0.572,0.572
2021,7,12,20,0,27.53,99.76,75.88,3.04,0,0,0.608,0.608
2021,7,12,21,0,27.09,99.78,76.56,3.33,0,0,0.666,0.666
2021,7,12,22,0,26.66,99.75,77.38,3.63,0,0,0.726,0.726
2021,7,12,23,0,26.26,99.72,78.56,3.8,0,0,0.76,0.76
2021,7,13,0,0,25.94,99.69,79.94,3.87,0,0,0.774,0.774
2021,7,13,1,0,25.61,99.67,81.56,4.05,0,0,0.81,0.81
2021,7,13,2,0,25.37,99.64,82.75,4.53,0,0,0.906,0.906
2021,7,13,3,0,25.15,99.64,84.69,4.76,0,0,0.952,0.952
2021,7,13,4,0,24.9,99.68,87.06,4.51,0,0,0.902,0.902
2021,7,13,5,13.88,24.98,99.76,87.88,4.47,694,1.041,0.894,1.935
2021,7,13,6,118.99,25.78,99.86,84.25,4.92,5949.5,8.92425,0.984,9.90825
2021,7,13,7,258.15,26.94,99.92,78.69,5.21,12907.5,19.36125,1.042,20.40325
2021,7,13,8,422.67,28.2,99.96,72.25,5.52,21133.5,31.70025,1.104,32.80425
2021,7,13,9,555.91,29.26,99.95,66.44,5.48,27795.5,41.69325,1.096,42.78925
2021,7,13,10,708.89,30.19,99.89,61.62,5.19,35444.5,53.16675,1.038,54.20475
2021,7,13,11,617.19,31.12,99.8,57.38,4.56,30859.5,46.28925,0.912,47.20125
2021,7,13,12,519.06,32.12,99.68,53.81,3.72,25953,38.9295,0.744,39.6735
2021,7,13,13,414.54,32.97,99.58,52.38,3.18,20727,31.0905,0.636,31.7265
2021,7,13,14,365.48,33,99.53,53.81,2.91,18274,27.411,0.582,27.993
2021,7,13,15,200.08,32.5,99.54,57.06,2.67,10004,15.006,0.534,15.54
2021,7,13,16,107.41,31.54,99.59,62.75,2.54,5370.5,8.05575,0.508,8.56375
2021,7,13,17,37.96,30.12,99.67,72.19,2.56,1898,2.847,0.512,3.359
2021,7,13,18,0,28.94,99.75,79.69,2.72,0,0,0.544,0.544
2021,7,13,19,0,28.23,99.82,82.56,3,0,0,0.6,0.6
2021,7,13,20,0,27.58,99.89,85.38,3.34,0,0,0.668,0.668
2021,7,13,21,0,27,99.93,88.06,3.44,0,0,0.688,0.688
2021,7,13,22,0,26.62,99.93,89.94,3.2,0,0,0.64,0.64
2021,7,13,23,0,26.44,99.89,90.81,3,0,0,0.6,0.6
2021,7,14,0,0,26.29,99.82,90.75,2.79,0,0,0.558,0.558
2021,7,14,1,0,26.15,99.76,90.38,2.46,0,0,0.492,0.492
2021,7,14,2,0,26,99.73,89.94,2.29,0,0,0.458,0.458
2021,7,14,3,0,25.85,99.73,89.75,2.42,0,0,0.484,0.484
2021,7,14,4,0,25.74,99.77,89.62,2.83,0,0,0.566,0.566
2021,7,14,5,14.19,25.72,99.83,89.19,3.34,709.5,1.06425,0.668,1.73225
2021,7,14,6,126.8,26.09,99.91,86.69,4.02,6340,9.51,0.804,10.314
2021,7,14,7,294.59,26.66,99.97,83.31,3.89,14729.5,22.09425,0.778,22.87225
2021,7,14,8,450.2,27.7,100,77.31,3.83,22510,33.765,0.766,34.531
2021,7,14,9,615.13,28.95,99.99,71,4.12,30756.5,46.13475,0.824,46.95875
2021,7,14,10,684.48,30.28,99.93,64.81,4.37,34224,51.336,0.874,52.21
2021,7,14,11,618.78,31.33,99.85,59.94,4.42,30939,46.4085,0.884,47.2925
2021,7,14,12,441.62,31.86,99.76,57.44,4.16,22081,33.1215,0.832,33.9535
2021,7,14,13,426.25,31.77,99.71,58.56,3.52,21312.5,31.96875,0.704,32.67275
2021,7,14,14,344.54,31.29,99.68,61.81,2.89,17227,25.8405,0.578,26.4185
2021,7,14,15,259.7,30.62,99.7,65,2.58,12985,19.4775,0.516,19.9935
2021,7,14,16,142.8,29.8,99.74,68.94,2.65,7140,10.71,0.53,11.24
2021,7,14,17,36.68,28.77,99.8,76.56,2.44,1834,2.751,0.488,3.239
2021,7,14,18,0,27.95,99.86,83.12,2.27,0,0,0.454,0.454
2021,7,14,19,0,27.62,99.91,84.75,2.36,0,0,0.472,0.472
2021,7,14,20,0,27.34,99.95,86.06,2.41,0,0,0.482,0.482
2021,7,14,21,0,27.05,99.98,87.5,2.43,0,0,0.486,0.486
2021,7,14,22,0,26.76,99.98,88.75,2.52,0,0,0.504,0.504
2021,7,14,23,0,26.5,99.93,90,2.72,0,0,0.544,0.544
2021,7,15,0,0,26.22,99.87,91.31,2.82,0,0,0.564,0.564
2021,7,15,1,0,25.96,99.82,92.56,2.72,0,0,0.544,0.544
